	VBus #0: DeltaSol BS Plus (0x4221)																				
Date	Temperatur Sensor 1 [ °C]	Temperatur Sensor 2 [ °C]	Temperatur Sensor 3 [ °C]	Temperatur Sensor 4 [ °C]	Drehzahl Pumpe 1 [ %]	Drehzahl Pumpe 2 [ %]	Relaismaske	Fehlermaske	Systemzeit	Schema	Option Kollektor Max.	Option Kollektor Min.	Option Kollektor Frost	Option Röhrenkollektor	Option Rückkühlung	Option WMZ	Betriebsstunden Relais 1	Betriebsstunden Relais 2	Wärmemenge [ Wh]	Version	
19.5.2022 20:00:00	32,6	59,7	62,8	23,6	0	0	0	0	20:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:01:00	32,3	59,6	62,8	23,6	0	0	0	0	20:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:02:00	32,1	59,6	62,8	23,6	0	0	0	0	20:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:03:00	31,8	59,6	62,8	23,6	0	0	0	0	20:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:04:00	31,6	59,6	62,8	23,6	0	0	0	0	20:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:05:00	31,3	59,6	62,8	23,6	0	0	0	0	20:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:06:00	31,1	59,6	62,8	23,5	0	0	0	0	20:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:07:00	30,8	59,6	62,8	23,6	0	0	0	0	20:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:08:00	30,6	59,6	62,8	23,6	0	0	0	0	20:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:09:00	30,4	59,6	62,8	23,6	0	0	0	0	20:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:10:00	30,2	59,5	62,8	23,6	0	0	0	0	20:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:11:00	30,0	59,5	62,8	23,6	0	0	0	0	20:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:12:00	29,7	59,3	62,8	23,6	0	0	0	0	20:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:13:00	29,5	59,3	62,8	23,6	0	0	0	0	20:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:14:00	29,3	59,3	62,7	23,7	0	0	0	0	20:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:15:00	29,1	59,3	62,8	23,7	0	0	0	0	20:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:16:00	28,8	59,2	62,8	23,6	0	0	0	0	20:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:17:00	28,7	59,2	62,7	23,6	0	0	0	0	20:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:18:00	28,4	59,2	62,7	23,7	0	0	0	0	20:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:19:00	28,2	59,1	62,7	23,6	0	0	0	0	20:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:20:00	28,0	59,1	62,7	23,7	0	0	0	0	20:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:21:00	27,8	59,1	62,7	23,7	0	0	0	0	20:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:22:00	27,5	59,1	62,7	23,7	0	0	0	0	20:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:23:00	27,3	59,1	62,7	23,7	0	0	0	0	20:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:24:00	27,1	59,1	62,7	23,7	0	0	0	0	20:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:25:00	26,9	59,1	62,7	23,7	0	0	0	0	20:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:26:00	26,7	59,1	62,7	23,7	0	0	0	0	20:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:27:00	26,5	59,0	62,7	23,7	0	0	0	0	20:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:28:00	26,3	59,0	62,7	23,7	0	0	0	0	20:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:29:00	26,1	59,0	62,7	23,7	0	0	0	0	20:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:30:00	25,8	58,9	62,7	23,6	0	0	0	0	20:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:31:00	25,7	58,9	62,7	23,7	0	0	0	0	20:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:32:00	25,4	58,7	62,7	23,7	0	0	0	0	20:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:33:00	25,3	58,5	62,7	23,7	0	0	0	0	20:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:34:00	25,1	58,4	62,7	23,7	0	0	0	0	20:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:35:00	24,9	58,3	62,7	23,7	0	0	0	0	20:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:36:00	24,7	58,2	62,7	23,7	0	0	0	0	20:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:37:00	24,5	58,1	62,7	23,7	0	0	0	0	20:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:38:00	24,3	58,0	62,7	23,6	0	0	0	0	20:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:39:00	24,1	57,9	62,7	23,7	0	0	0	0	20:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:40:00	24,0	57,8	62,7	23,7	0	0	0	0	20:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:41:00	23,7	57,7	62,7	23,7	0	0	0	0	20:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:42:00	23,6	57,6	62,7	23,7	0	0	0	0	20:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:43:00	23,4	57,6	62,7	23,7	0	0	0	0	20:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:44:00	23,2	57,5	62,6	23,7	0	0	0	0	20:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:45:00	23,1	57,4	62,6	23,7	0	0	0	0	20:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:46:00	22,9	57,4	62,7	23,7	0	0	0	0	20:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:47:00	22,7	57,3	62,6	23,7	0	0	0	0	20:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:48:00	22,6	57,3	62,6	23,7	0	0	0	0	20:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:49:00	22,4	57,2	62,6	23,7	0	0	0	0	20:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:50:00	22,3	57,2	62,6	23,7	0	0	0	0	20:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:51:00	22,1	57,2	62,6	23,7	0	0	0	0	20:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:52:00	22,0	57,1	62,5	23,7	0	0	0	0	20:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:53:00	21,8	57,0	62,6	23,7	0	0	0	0	20:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:54:00	21,7	57,0	62,6	23,7	0	0	0	0	21:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:55:00	21,5	57,0	62,6	23,7	0	0	0	0	21:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:56:00	21,4	57,0	62,6	23,7	0	0	0	0	21:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:57:00	21,2	57,0	62,6	23,7	0	0	0	0	21:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:58:00	21,0	57,0	62,5	23,7	0	0	0	0	21:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 20:59:00	21,0	57,0	62,5	23,7	0	0	0	0	21:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:00:00	20,8	57,0	62,5	23,7	0	0	0	0	21:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:01:00	20,7	56,9	62,5	23,7	0	0	0	0	21:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:02:00	20,6	56,9	62,5	23,7	0	0	0	0	21:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:03:00	20,5	56,9	62,5	23,7	0	0	0	0	21:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:04:00	20,4	56,9	62,5	23,7	0	0	0	0	21:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:05:00	20,2	56,8	62,5	23,7	0	0	0	0	21:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:06:00	20,0	56,8	62,5	23,7	0	0	0	0	21:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:07:00	20,0	56,8	62,5	23,7	0	0	0	0	21:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:08:00	19,9	56,7	62,5	23,7	0	0	0	0	21:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:09:00	19,7	56,8	62,5	23,7	0	0	0	0	21:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:10:00	19,6	56,7	62,5	23,7	0	0	0	0	21:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:11:00	19,5	56,7	62,5	23,7	0	0	0	0	21:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:12:00	19,4	56,7	62,5	23,7	0	0	0	0	21:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:13:00	19,4	56,7	62,4	23,7	0	0	0	0	21:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:14:00	19,2	56,7	62,5	23,7	0	0	0	0	21:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:15:00	19,1	56,7	62,4	23,7	0	0	0	0	21:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:16:00	19,0	56,7	62,4	23,7	0	0	0	0	21:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:17:00	19,0	56,6	62,4	23,7	0	0	0	0	21:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:18:00	18,9	56,6	62,4	23,7	0	0	0	0	21:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:19:00	18,8	56,6	62,4	23,7	0	0	0	0	21:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:20:00	18,7	56,6	62,3	23,7	0	0	0	0	21:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:21:00	18,6	56,5	62,3	23,7	0	0	0	0	21:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:22:00	18,5	56,5	62,4	23,7	0	0	0	0	21:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:23:00	18,5	56,5	62,3	23,7	0	0	0	0	21:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:24:00	18,4	56,5	62,3	23,7	0	0	0	0	21:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:25:00	18,4	56,5	62,3	23,7	0	0	0	0	21:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:26:00	18,3	56,4	62,3	23,7	0	0	0	0	21:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:27:00	18,2	56,4	62,3	23,7	0	0	0	0	21:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:28:00	18,2	56,3	62,3	23,7	0	0	0	0	21:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:29:00	18,1	56,3	62,3	23,7	0	0	0	0	21:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:30:00	18,0	56,4	62,3	23,7	0	0	0	0	21:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:31:00	17,9	56,3	62,3	23,7	0	0	0	0	21:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:32:00	17,9	56,3	62,3	23,7	0	0	0	0	21:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:33:00	17,9	56,3	62,3	23,7	0	0	0	0	21:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:34:00	17,8	56,3	62,3	23,7	0	0	0	0	21:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:35:00	17,8	56,3	62,3	23,7	0	0	0	0	21:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:36:00	17,7	56,3	62,3	23,7	0	0	0	0	21:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:37:00	17,7	56,3	62,3	23,7	0	0	0	0	21:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:38:00	17,6	56,3	62,3	23,7	0	0	0	0	21:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:39:00	17,5	56,3	62,2	23,7	0	0	0	0	21:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:40:00	17,5	56,3	62,2	23,7	0	0	0	0	21:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:41:00	17,5	56,2	62,3	23,7	0	0	0	0	21:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:42:00	17,5	56,2	62,2	23,7	0	0	0	0	21:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:43:00	17,4	56,2	62,2	23,7	0	0	0	0	21:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:44:00	17,4	56,2	62,2	23,7	0	0	0	0	21:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:45:00	17,4	56,2	62,2	23,7	0	0	0	0	21:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:46:00	17,3	56,2	62,2	23,7	0	0	0	0	21:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:47:00	17,2	56,2	62,2	23,7	0	0	0	0	21:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:48:00	17,2	56,2	62,2	23,7	0	0	0	0	21:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:49:00	17,1	56,2	62,2	23,7	0	0	0	0	21:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:50:00	17,1	56,2	62,2	23,7	0	0	0	0	21:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:51:00	17,0	56,2	62,2	23,7	0	0	0	0	21:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:52:00	17,0	56,2	62,1	23,7	0	0	0	0	21:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:53:00	17,0	56,2	62,1	23,7	0	0	0	0	21:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:54:00	17,0	56,1	62,2	23,7	0	0	0	0	22:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:55:00	16,9	56,1	62,2	23,7	0	0	0	0	22:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:56:00	16,9	56,2	62,2	23,7	0	0	0	0	22:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:57:00	16,9	56,1	62,1	23,7	0	0	0	0	22:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:58:00	16,9	56,1	62,2	23,7	0	0	0	0	22:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 21:59:00	16,8	56,1	62,1	23,7	0	0	0	0	22:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:00:00	16,7	56,1	62,1	23,7	0	0	0	0	22:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:01:00	16,7	56,0	62,1	23,7	0	0	0	0	22:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:02:00	16,7	55,9	62,1	23,7	0	0	0	0	22:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:03:00	16,7	55,8	62,1	23,7	0	0	0	0	22:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:04:00	16,6	55,8	62,1	23,7	0	0	0	0	22:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:05:00	16,6	55,7	62,1	23,7	0	0	0	0	22:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:06:00	16,5	55,6	62,1	23,7	0	0	0	0	22:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:07:00	16,5	55,6	62,1	23,7	0	0	0	0	22:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:08:00	16,5	55,6	62,1	23,7	0	0	0	0	22:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:09:00	16,4	55,6	62,0	23,7	0	0	0	0	22:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:10:00	16,4	55,5	62,0	23,7	0	0	0	0	22:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:11:00	16,4	55,5	62,0	23,7	0	0	0	0	22:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:12:00	16,3	55,4	62,0	23,7	0	0	0	0	22:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:13:00	16,3	55,4	62,0	23,7	0	0	0	0	22:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:14:00	16,3	55,4	62,0	23,7	0	0	0	0	22:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:15:00	16,2	55,3	61,9	23,7	0	0	0	0	22:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:16:00	16,2	55,2	61,9	23,7	0	0	0	0	22:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:17:00	16,2	55,1	61,9	23,7	0	0	0	0	22:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:18:00	16,1	55,0	61,9	23,7	0	0	0	0	22:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:19:00	16,0	54,9	61,9	23,7	0	0	0	0	22:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:20:00	16,0	54,8	61,9	23,7	0	0	0	0	22:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:21:00	16,0	54,7	61,9	23,7	0	0	0	0	22:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:22:00	16,0	54,6	61,9	23,7	0	0	0	0	22:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:23:00	16,0	54,6	61,9	23,7	0	0	0	0	22:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:24:00	16,0	54,5	61,9	23,7	0	0	0	0	22:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:25:00	15,9	54,5	61,9	23,7	0	0	0	0	22:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:26:00	15,9	54,4	61,8	23,7	0	0	0	0	22:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:27:00	15,9	54,4	61,8	23,7	0	0	0	0	22:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:28:00	15,8	54,3	61,8	23,7	0	0	0	0	22:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:29:00	15,7	54,3	61,8	23,7	0	0	0	0	22:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:30:00	15,8	54,2	61,8	23,7	0	0	0	0	22:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:31:00	15,7	54,1	61,7	23,7	0	0	0	0	22:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:32:00	15,7	54,1	61,7	23,7	0	0	0	0	22:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:33:00	15,7	54,1	61,7	23,7	0	0	0	0	22:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:34:00	15,6	54,1	61,7	23,7	0	0	0	0	22:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:35:00	15,6	54,0	61,7	23,7	0	0	0	0	22:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:36:00	15,6	54,0	61,7	23,7	0	0	0	0	22:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:37:00	15,6	54,0	61,7	23,7	0	0	0	0	22:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:38:00	15,6	53,9	61,6	23,7	0	0	0	0	22:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:39:00	15,6	53,9	61,6	23,7	0	0	0	0	22:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:40:00	15,6	53,8	61,6	23,7	0	0	0	0	22:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:41:00	15,6	53,8	61,5	23,7	0	0	0	0	22:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:42:00	15,6	53,8	61,5	23,7	0	0	0	0	22:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:43:00	15,4	53,7	61,5	23,7	0	0	0	0	22:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:44:00	15,4	53,7	61,5	23,7	0	0	0	0	22:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:45:00	15,4	53,7	61,5	23,7	0	0	0	0	22:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:46:00	15,4	53,7	61,5	23,7	0	0	0	0	22:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:47:00	15,4	53,7	61,5	23,7	0	0	0	0	22:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:48:00	15,4	53,6	61,5	23,7	0	0	0	0	22:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:49:00	15,4	53,6	61,5	23,7	0	0	0	0	22:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:50:00	15,4	53,6	61,5	23,7	0	0	0	0	22:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:51:00	15,3	53,6	61,4	23,7	0	0	0	0	22:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:52:00	15,3	53,6	61,5	23,7	0	0	0	0	22:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:53:00	15,3	53,6	61,4	23,7	0	0	0	0	22:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:54:00	15,3	53,6	61,4	23,7	0	0	0	0	23:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:55:00	15,3	53,6	61,4	23,7	0	0	0	0	23:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:56:00	15,3	53,6	61,4	23,7	0	0	0	0	23:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:57:00	15,3	53,6	61,4	23,7	0	0	0	0	23:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:58:00	15,3	53,6	61,4	23,7	0	0	0	0	23:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 22:59:00	15,3	53,4	61,4	23,7	0	0	0	0	23:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:00:00	15,3	53,4	61,4	23,7	0	0	0	0	23:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:01:00	15,3	53,4	61,3	23,7	0	0	0	0	23:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:02:00	15,3	53,3	61,3	23,7	0	0	0	0	23:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:03:00	15,4	53,3	61,3	23,7	0	0	0	0	23:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:04:00	15,4	53,3	61,3	23,7	0	0	0	0	23:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:05:00	15,3	53,3	61,3	23,7	0	0	0	0	23:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:06:00	15,4	53,3	61,3	23,7	0	0	0	0	23:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:07:00	15,4	53,3	61,3	23,7	0	0	0	0	23:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:08:00	15,4	53,3	61,3	23,7	0	0	0	0	23:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:09:00	15,4	53,3	61,3	23,7	0	0	0	0	23:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:10:00	15,4	53,3	61,3	23,7	0	0	0	0	23:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:11:00	15,4	53,3	61,3	23,7	0	0	0	0	23:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:12:00	15,4	53,3	61,3	23,7	0	0	0	0	23:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:13:00	15,4	53,3	61,3	23,7	0	0	0	0	23:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:14:00	15,4	53,3	61,3	23,7	0	0	0	0	23:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:15:00	15,4	53,3	61,3	23,7	0	0	0	0	23:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:16:00	15,4	53,3	61,3	23,7	0	0	0	0	23:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:17:00	15,4	53,3	61,3	23,7	0	0	0	0	23:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
